0.001	0.005	0.008	0.01	0.015	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2
8.07839e-11	8.41538e-11	8.69417e-11	8.89325e-11	9.4403e-11	1.00641e-10	1.15729e-10	1.34883e-10	1.58898e-10	1.88706e-10	2.25417e-10	2.70347e-10	3.25046e-10	3.91318e-10	4.71207e-10	5.66958e-10	6.80879e-10	8.15203e-10	9.71721e-10	1.15145e-09	1.35424e-09	1.57857e-09	1.82156e-09	2.07941e-09
8.0769e-11	8.37742e-11	8.59592e-11	8.73856e-11	9.08521e-11	9.41912e-11	1.00536e-10	1.065e-10	1.12144e-10	1.17512e-10	1.22637e-10	1.27546e-10	1.32258e-10	1.36786e-10	1.4114e-10	1.45323e-10	1.49334e-10	1.53165e-10	1.56806e-10	1.60242e-10	1.63456e-10	1.66434e-10	1.69168e-10	1.71656e-10
8.07837e-11	8.41298e-11	8.68436e-11	8.87414e-11	9.37616e-11	9.91302e-11	1.10703e-10	1.23122e-10	1.3615e-10	1.4962e-10	1.63412e-10	1.77435e-10	1.91615e-10	2.05888e-10	2.20191e-10	2.34457e-10	2.48606e-10	2.62552e-10	2.76184e-10	2.89385e-10	3.02027e-10	3.13993e-10	3.25187e-10	3.35551e-10
8.07839e-11	8.41526e-11	8.69342e-11	8.89145e-11	9.43132e-11	1.00363e-10	1.14388e-10	1.30858e-10	1.49571e-10	1.7031e-10	1.92874e-10	2.17078e-10	2.42751e-10	2.6973e-10	2.97846e-10	3.26911e-10	3.56703e-10	3.86965e-10	4.17384e-10	4.47599e-10	4.77217e-10	5.05851e-10	5.33151e-10	5.58862e-10
8.07534e-11	8.3758e-11	8.59426e-11	8.73687e-11	9.08345e-11	9.4173e-11	1.00516e-10	1.0648e-10	1.12122e-10	1.17489e-10	1.22613e-10	1.27521e-10	1.32232e-10	1.3676e-10	1.41113e-10	1.45295e-10	1.49305e-10	1.53136e-10	1.56776e-10	1.60211e-10	1.63424e-10	1.66402e-10	1.69135e-10	1.71623e-10
8.07632e-11	8.39952e-11	8.65331e-11	8.82747e-11	9.2784e-11	9.74928e-11	1.074e-10	1.17819e-10	1.28622e-10	1.39712e-10	1.51019e-10	1.62484e-10	1.74059e-10	1.85697e-10	1.97352e-10	2.08972e-10	2.20495e-10	2.31851e-10	2.42951e-10	2.53699e-10	2.63993e-10	2.73738e-10	2.82854e-10	2.91294e-10
8.07633e-11	8.40066e-11	8.65786e-11	8.83617e-11	9.3063e-11	9.8121e-11	1.09313e-10	1.21916e-10	1.35868e-10	1.51089e-10	1.67491e-10	1.84981e-10	2.03465e-10	2.22845e-10	2.43011e-10	2.63837e-10	2.85169e-10	3.06828e-10	3.28591e-10	3.50202e-10	3.71381e-10	3.91853e-10	4.11368e-10	4.29744e-10
